Total samples: 224358

0832	118	0.05%
0410	118	0.05%
1830	118	0.05%
0700	118	0.05%
0447	118	0.05%
1424	118	0.05%
1919	118	0.05%
0714	117	0.05%
1622	117	0.05%
1439	117	0.05%
1548	117	0.05%
2213	117	0.05%
1801	117	0.05%
1218	117	0.05%
1815	116	0.05%
2255	116	0.05%
1806	116	0.05%
0606	116	0.05%
0538	115	0.05%
0835	115	0.05%
0339	115	0.05%
2351	115	0.05%
1231	115	0.05%
1539	115	0.05%
1204	115	0.05%
0256	115	0.05%
1455	115	0.05%
0830	114	0.05%
1230	114	0.05%
2151	114	0.05%
0633	114	0.05%
0127	114	0.05%
0801	113	0.05%
0438	113	0.05%
0325	113	0.05%
1245	112	0.05%
0533	112	0.05%
0031	112	0.05%
0006	111	0.05%
0427	111	0.05%
1140	110	0.05%
0035	108	0.05%
2025	105	0.05%
